,ADDRESS_CITY,ADDRESS_NAME,ADDRESS_STATE,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_ZIP,AGCYTYPE,CITY,COMMENT,CONGDIST1,CONGDIST2_18,COUNTY,COUNTYNAME,CSLLEA08_FULLTIME_CIVILIAN,CSLLEA08_FULLTIME_SWORN,CSLLEA08_ID_x,CSLLEA08_ID_y,CSLLEA08_PARTTIME_CIVILIAN,CSLLEA08_PARTTIME_SWORN,CSLLEA_SUB,DISTNAME,FCOUNTY,FIPS_COUNTY,FIPS_ST,FIPS_x,FIPS_y,FPLACE,FSTATE,GOVID,INTPTLAT,INTPTLONG,LEAR_FULLTIME_SWORN,LEAR_ID,LEAR_PARTTIME_SWORN,LEMAS13_FULLTIME_CIVILIAN,LEMAS13_FULLTIME_SWORN,LEMAS13_PARTTIME_CIVILIAN,LEMAS13_PARTTIME_SWORN,LEMAS_ID,LG_NAME,LG_POPULATION,NAME_x,NAME_y,NO_POLICING,Name,ORI7_x,ORI7_y,ORI9,ORI9_x,ORI9_y,PARTOF,PE14_DIVISION_REGION,PE14_FEMALE_CIVILIANS,PE14_FEMALE_OFFICERS,PE14_FEMALE_TOTAL,PE14_MALE_CIVILIANS,PE14_MALE_OFFICERS,PE14_MALE_TOTAL,PE14_MSA,PE14_POPULATION,PE14_TOTAL_EMPLOYEES,REPORT_FLAG,SAMPTYPE,SOURCE,SOURCE_CSLLEA2008,SOURCE_NCIC2012,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_VENDOR,STATE,STATENAME,STREET_ADDRESS,SUBTYPE1,SUBTYPE2,UA,UANAME,U_CNTY,U_POPGRP,U_STATENO,U_TPOP,ZIP
383,VENTNOR,VENTNOR POLICE,NJ,6201 ATLANTIC AVENUE, ,08406,0.0,VENTNOR CITY, ,2.0, ,ATLANTIC,ATLANTIC,12,41,12713000.0,12713000.0,0,0,1.0,District of New Jersey,1.0,1.0,34.0,34001.0,34001,75620.0,34.0,312001017.0,39.469354,-74.633758, ,645077.0, , , , , ,-1.0,VENTNOR CITY CITY,10650.0,VENTNOR POLICE,VENTNOR CITY POLICE,False,VENTNOR PD,NJ00122,NJ00122,NJ0012200,,,0.0,2,3,1,4,9,37,46,055,10625,50,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,6201 ATLANTIC AVE,888.0,888.0,3898.0,"Atlantic City, NJ Urbanized Area",1.0,5,29.0,10693.0,08406
384,LINDENWOLD,LINDENWOLD POLICE,NJ,2001 EGG HARBOR ROAD, ,08021,0.0,Lindenwold, ,1.0, ,CAMDEN,CAMDEN,3,42,12013180.0,12013180.0,11,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,40440.0,34.0,312004018.0,39.802352,-74.961251, ,644782.0, , , , , ,-1.0,LINDENWOLD BOROUGH,17613.0,LINDENWOLD POLICE,LINDENWOLD POLICE,False,LINDENWOLD BORO PD,NJ00422,NJ00422,NJ0042200,,,0.0,2,3,2,5,0,38,38,654,17503,43,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,2001 EGG HARBOR RD,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,5,29.0,17685.0,08021
385,HADDON HEIGHTS,HADDON HEIGHTS POLICE,NJ,625 STATION AVENUE, ,08035,0.0,Haddon Heights, ,1.0, ,CAMDEN,CAMDEN,1,16,12223200.0,12223200.0,0,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,28800.0,34.0,312004014.0,39.802352,-74.961251, ,644699.0, , , , , ,-1.0,HADDON HEIGHTS BOROUGH,7473.0,HADDON HEIGHTS POLICE,HADDON HEIGHTS POLICE,False,HADDON HEIGHTS PD,NJ00418,NJ00418,NJ0041800,,,0.0,2,1,0,1,0,16,16,654,7430,17,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,625 STATION AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,6,29.0,7505.0,08035
386,LONG BEACH TOWNSHIP,LONG BEACH TOWNSHIP POLICE,NJ,6805 LONG BEACH BOULEVARD, ,08008,0.0,Long Beach Township, ,2.0, ,OCEAN,OCEAN,14,38,12033170.0,12033170.0,0,0,1.0,District of New Jersey,29.0,29.0,34.0,34029.0,34029,41250.0,34.0,313015009.0,39.865669,-74.258864, ,644792.0, , , , , ,3.13015009026e+15,LONG BEACH TOWNSHIP,3051.0,LONG BEACH TOWNSHIP POLICE,LONG BEACH TOWNSHIP POLICE,False,LONG BEACH TWP PD,NJ01517,NJ01517,NJ0151700,,,0.0,2,9,1,10,2,33,35,607,3064,45,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,6805 LONG BEACH BLVD,888.0,888.0,-1.0,_Not a Census place,15.0,6,29.0,3081.0,08008
387,BEVERLY,BEVERLY POLICE,NJ,446 BROAD STREET, ,08010,0.0,BEVERLY, ,3.0, ,BURLINGTON,BURLINGTON,0,7,12493220.0,12493220.0,0,0,1.0,District of New Jersey,5.0,5.0,34.0,34005.0,34005,5740.0,34.0,312003001.0,39.875786,-74.663006, ,644525.0, , , , , ,3.12003001026e+15,BEVERLY CITY,2577.0,BEVERLY POLICE,BEVERLY CITY POLICE DEPARTMENT,False,BEVERLY CITY PD,NJ00302,NJ00302,NJ0030200,,,0.0,2,0,1,1,1,4,5,654,2562,6,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,446 BROAD ST,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",3.0,6,29.0,2595.0,08010
388,PEAPACK,PEAPACK & GLADSTONE POLICE,NJ,P.O. BOX 218,1 SCHOOL STREET,07977,0.0,Peapack, ,7.0, ,SOMERSET,SOMERSET,1,8,12303030.0,12303030.0,0,1,1.0,District of New Jersey,35.0,35.0,34.0,34035.0,34035,57300.0,34.0,312018007.0,40.565522,-74.61993, ,644940.0, , , , , ,-1.0,PEAPACK AND GLADSTONE BOROUGH,2582.0,PEAPACK & GLADSTONE POLICE,PEAPACK AND GLADSTONE POLICE,False,PEAPACK-GLADSTONE PD,NJ01815,NJ01815,NJ0181500,,,0.0,2,1,0,1,0,8,8,605,2589,9,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,PO BOX 218,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",18.0,6,29.0,2606.0,07977
389,SALEM,SALEM COUNTY SHERIFF'S OFFICE,NJ,94 MARKET ST, ,08079,1.0,Salem, ,2.0, ,SALEM,SALEM,24,157,12299520.0,12299520.0,0,0,1.0,District of New Jersey,33.0,33.0,34.0,34033.0,34033,99033.0,34.0,311017017.0,39.573828,-75.357356, ,645009.0, ,162,25,13,0,3.11017017021e+15,SALEM COUNTY,66083.0,SALEM COUNTY SHERIFF'S OFFICE,SALEM COUNTY SHERIFF'S OFFICE,True,SALEM CO SHERIFF'S DEPT,NJ01700,NJ01700,NJ0170000,,,0.0,2,35,48,83,11,157,168,661,0,251,1.0,1.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,94 MARKET ST,888.0,888.0,-1.0,_Not a Census place,17.0,9D,29.0,0.0,08079
390,VERNON,VERNON TOWNSHIP POLICE,NJ,21 CHURCH STREET, ,07462,0.0,Vernon, ,5.0, ,SUSSEX,SUSSEX,10,32,12363090.0,12363090.0,0,0,1.0,District of New Jersey,37.0,37.0,34.0,34037.0,34037,75740.0,34.0,313019013.0,41.137424,-74.691855, ,645078.0, , , , , ,-1.0,VERNON TOWNSHIP,23943.0,VERNON TOWNSHIP POLICE,VERNON TOWNSHIP POLICE,False,VERNON TWP PD,NJ01922,NJ01922,NJ0192200,,,0.0,2,5,1,6,3,31,34,605,22861,40,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,21 CHURCH ST,888.0,888.0,-1.0,_Not a Census place,19.0,5,29.0,23939.0,07462
391,GLOUCESTER CITY,GLOUCESTER CITY POLICE,NJ,313 MONMOUTH STREET, ,08030,0.0,GLOUCESTER CITY, ,1.0, ,CAMDEN,CAMDEN,3,30,12233240.0,12233240.0,24,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,26820.0,34.0,312004012.0,39.802352,-74.961251, ,644684.0, , , , , ,-1.0,GLOUCESTER CITY CITY,11456.0,GLOUCESTER CITY POLICE,GLOUCESTER CITY POLICE,False,GLOUCESTER CITY PD,NJ00414,NJ00414,NJ0041400,,,0.0,2,2,2,4,0,26,26,654,11407,30,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,313 MONMOUTH ST,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,5,29.0,11501.0,08030
392,BELVIDERE,BELVIDERE POLICE,NJ,691 WATER STREET, ,07823,0.0,Belvidere, ,5.0, ,WARREN,WARREN,1,5,12273340.0,12273340.0,0,3,1.0,District of New Jersey,41.0,41.0,34.0,34041.0,34041,4990.0,34.0,312021002.0,40.853524,-75.009542, ,644512.0, , , , , ,-1.0,BELVIDERE TOWN,2681.0,BELVIDERE POLICE,BELVIDERE POLICE,False,BELVIDERE PD,NJ02103,NJ02103,NJ0210300,,,0.0,2,1,0,1,0,6,6,027,2622,7,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,691 WATER ST,888.0,888.0,6787.0,"Belvidere, NJ--PA Urban Cluster",21.0,6,29.0,2686.0,07823
393,MADISON,MADISON POLICE DEPARTMENT,NJ,62 KINGS ROAD, ,07940,0.0,Madison, ,11.0, ,MORRIS,MORRIS,3,33,12953170.0,12953170.0,2,0,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,42510.0,34.0,312014009.0,40.858581,-74.547427, ,644803.0, , , , , ,3.12014009026e+15,MADISON BOROUGH,15845.0,MADISON POLICE DEPARTMENT,MADISON BOROUGH POLICE,False,MADISON PD,NJ01417,NJ01417,NJ0141700,,,0.0,2,2,2,4,3,24,27,605,16380,31,1.0,3.0,"CSLLEA14,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,50 KINGS RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",14.0,5,29.0,16002.0,07940
394,ROCHELLE PARK,ROCHELLE PARK POLICE,NJ,151 WEST PASSAIC STREET, ,07662,0.0,Rochelle Park, ,5.0, ,BERGEN,BERGEN,4,20,12493060.0,12493060.0,0,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,63990.0,34.0,313002004.0,40.959648,-74.07486, ,644988.0, , , , , ,-1.0,ROCHELLE PARK TOWNSHIP,5530.0,ROCHELLE PARK POLICE,ROCHELLE PARK POLICE,False,ROCHELLE PARK PD,NJ00254,NJ00254,NJ0025400,,,0.0,2,0,1,1,4,19,23,607,5983,24,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,151 W PASSAIC ST,888.0,888.0,-1.0,_Not a Census place,2.0,6,29.0,5593.0,07662
395,ABSECON,ABSECON POLICE,NJ,500 NORTH MILL ROAD, ,08201,0.0,Absecon, ,2.0, ,ATLANTIC,ATLANTIC,9,23,12783340.0,12783340.0,13,0,1.0,District of New Jersey,1.0,1.0,34.0,34001.0,34001,100.0,34.0,312001001.0,39.469354,-74.633758, ,644481.0, ,6,25,6,0,3.12001001026e+15,ABSECON CITY,8411.0,ABSECON POLICE,ABSECON CITY POLICE,False,ABSECON CITY PD,NJ00101,NJ00101,NJ0010100,,,0.0,2,4,3,7,3,22,25,055,8399,32,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,500 MILL RD,888.0,888.0,3898.0,"Atlantic City, NJ Urbanized Area",1.0,6,29.0,8447.0,08201
396,RANDOLPH,RANDOLPH TOWNSHIP POLICE,NJ,502 MILLBROOK AVENUE, ,07869,0.0,RANDOLPH, ,11.0, ,MORRIS,MORRIS,9,40,11384790.0,11384790.0,0,4,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,61890.0,34.0,313014017.0,40.858581,-74.547427, ,644971.0, , , , , ,3.13014017026e+15,RANDOLPH TOWNSHIP,25734.0,RANDOLPH TOWNSHIP POLICE,RANDOLPH TOWNSHIP POLICE,False,RANDOLPH TWP PD,NJ01432,NJ01432,NJ0143200,,,0.0,2,5,1,6,1,35,36,605,26055,42,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,502 MILLBROOK AVE,888.0,888.0,-1.0,_Not a Census place,14.0,4,29.0,26004.0,07869
397,ELIZABETH,ELIZABETH POLICE,NJ,ONE POLICE PLAZA, ,07201,0.0,Elizabeth, ,8.0, ,UNION,UNION,125,348,13154910.0,13154910.0,0,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,21000.0,34.0,312020001.0,40.659871,-74.308696, ,644631.0, ,99,326,3,0,3.12020001026e+15,ELIZABETH CITY,124969.0,ELIZABETH POLICE,ELIZABETH POLICE,False,ELIZABETH PD,NJ02004,NJ02004,NJ0200400,,,0.0,2,81,27,108,17,267,284,605,128345,392,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 POLICE PLZ,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",20.0,2,29.0,126281.0,07201
398,PRINCETON JUNCTION,WEST WINDSOR TOWNSHIP POLICE,NJ,20 MUNICIPAL DRIVE,P.O. BOX 38,08550,0.0,PRINCETON JUNCTION, ,12.0, ,MERCER,MERCER,7,47,11654930.0,11654930.0,0,0,1.0,District of New Jersey,21.0,21.0,34.0,34021.0,34021,80240.0,34.0,313011008.0,40.282503,-74.703724, ,645115.0, , , , , ,3.13011008026e+15,WEST WINDSOR TOWNSHIP,27165.0,WEST WINDSOR TOWNSHIP POLICE,WEST WINDSOR TOWNSHIP POLICE,False,WEST WINDSOR TWP PD,NJ01113,NJ01113,NJ0111300,,,0.0,2,6,4,10,6,43,49,901,28697,59,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,271 CLARKSVILLE RD. P.O. BOX 38,888.0,888.0,-1.0,_Not a Census place,11.0,4,29.0,27363.0,08550
399,TUCKERTON,TUCKERTON BOROUGH POLICE,NJ,445 SOUTH GREEN STREET, ,08087,0.0,TUCKERTON, ,2.0, ,OCEAN,OCEAN,0,10,12603020.0,12603020.0,4,0,1.0,District of New Jersey,29.0,29.0,34.0,34029.0,34029,74210.0,34.0,312015019.0,39.865669,-74.258864, ,645067.0, ,0,10,1,0,-1.0,TUCKERTON BOROUGH,3347.0,TUCKERTON BOROUGH POLICE,TUCKERTON BOROUGH POLICE DEPARTMENT,False,TUCKERTON BORO PD,NJ01532,NJ01532,NJ0153200,,,0.0,2,0,0,0,0,11,11,607,3385,11,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,445 S GREEN ST,888.0,888.0,60930.0,"Mystic Island, NJ Urban Cluster",15.0,6,29.0,3381.0,08087
400,ASBURY PARK,ASBURY PARK POLICE,NJ,1 MUNICIPAL PLAZA, ,07712,0.0,ASBURY PARK, ,6.0, ,MONMOUTH,MONMOUTH,15,90,12743370.0,12743370.0,13,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,1960.0,34.0,312013003.0,40.287056,-74.152446, ,644491.0, ,4,84,1,0,3.12013003026e+15,ASBURY PARK CITY,16116.0,ASBURY PARK POLICE,ASBURY PARK POLICE,False,ASBURY PARK PD,NJ01303,NJ01303,NJ0130300,,,0.0,2,4,9,13,1,74,75,607,15789,88,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 MUNICIPAL PLZ,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",13.0,5,29.0,16211.0,07712
401,PITMAN,PITMAN POLICE,NJ,110 SOUTH BROADWAY, ,08071,0.0,Pitman, ,2.0, ,GLOUCESTER,GLOUCESTER,1,15,12373040.0,12373040.0,0,2,1.0,District of New Jersey,15.0,15.0,34.0,34015.0,34015,59070.0,34.0,312008006.0,39.721019,-75.143708, ,644956.0, , , , , ,-1.0,PITMAN BOROUGH,9011.0,PITMAN POLICE,PITMAN POLICE,False,PITMAN PD,NJ00815,NJ00815,NJ0081500,,,0.0,2,1,0,1,0,15,15,654,8941,16,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,110 S BROADWAY,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",8.0,6,29.0,9079.0,08071
402,MONTCLAIR,MONTCLAIR POLICE,NJ,647 BLOOMFIELD AVENUE, ,07042,0.0,MONTCLAIR, ,10.0,11,ESSEX,ESSEX,24,109,12753190.0,12753190.0,50,0,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,34013,47500.0,34.0,313007603.0,40.787216,-74.246136, ,644851.0, ,17,103,0,0,3.13007603026e+15,MONTCLAIR TOWNSHIP,37669.0,MONTCLAIR POLICE,MONTCLAIR POLICE,False,MONTCLAIR PD,NJ00713,NJ00713,NJ0071300,,,0.0,2,10,12,22,10,93,103,605,38030,125,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,647 BLOOMFIELD AVE,888.0,888.0,-1.0,_Not a Census place,7.0,4,29.0,37912.0,07042
403,HAMBURG,HAMBURG BOROUGH POLICE,NJ,9 ORCHARD STREET, ,07419,0.0,Hamburg, ,5.0, ,SUSSEX,SUSSEX,1,8,12763230.0,12763230.0,0,1,1.0,District of New Jersey,37.0,37.0,34.0,34037.0,34037,29220.0,34.0,312019004.0,41.137424,-74.691855, ,644703.0, ,2,7,0,0,-1.0,HAMBURG BOROUGH,3277.0,HAMBURG BOROUGH POLICE,HAMBURG BOROUGH POLICE,False,HAMBURG PD,NJ01909,NJ01909,NJ0190900,,,0.0,2,1,1,2,1,7,8,605,3173,10,1.0,3.0,"CSLLEA14,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,9 ORCHARD ST,888.0,888.0,31450.0,"Franklin--Highland Lake, NJ Urban Cluster",19.0,6,29.0,3277.0,07419
404,WHARTON,C/O CHIEF WHARTON POLICE DEPT,NJ, , ,07885,0.0,, ,7.0, ,,MORRIS,,,-1.0,,,,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,,46860.0,34.0,313014010.0,40.858581,-74.547427,,,,,,,,-1.0,MINE HILL TOWNSHIP,3651.0,MINE HILL TOWNSHIP POLICE DEPARTMENT,,,MINE HILL TWP PD,NJ01420,,NJ0142000,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,14.0,6,29.0,3690.0,
405,MANALAPAN,MANALAPAN TOWNSHIP POLICE,NJ,120 ROUTE 522, ,07726,0.0,Manalapan, ,4.0, ,MONMOUTH,MONMOUTH,14,66,12193140.0,12193140.0,3,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,42990.0,34.0,313013005.0,40.287056,-74.152446, ,644807.0, , , , , ,3.13013005026e+15,MANALAPAN TOWNSHIP,38872.0,MANALAPAN TOWNSHIP POLICE,MANALAPAN TOWNSHIP POLICE,False,MANALAPAN TWP PD,NJ01326,NJ01326,NJ0132600,,,0.0,2,3,4,7,0,49,49,607,40063,56,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,120 COUNTY ROAD 522,888.0,888.0,-1.0,_Not a Census place,13.0,4,29.0,39105.0,07726
406,LAWNSIDE,LAWNSIDE POLICE,NJ,4 DOUGLAS AVENUE, ,08045,0.0,Lawnside, ,1.0, ,CAMDEN,CAMDEN,1,8,11473130.0,11473130.0,0,3,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,39420.0,34.0,312004017.0,39.802352,-74.961251, ,644775.0, , , , , ,3.12004017026e+15,LAWNSIDE BOROUGH,2945.0,LAWNSIDE POLICE,LAWNSIDE POLICE,False,LAWNSIDE BORO PD,NJ00421,NJ00421,NJ0042100,,,0.0,2,1,1,2,0,5,5,654,2932,7,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,4 N DOUGLAS AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,6,29.0,2957.0,08045
407,TINTON FALLS,TINTON FALLS POLICE,NJ,556 TINTON AVENUE, ,07724,0.0,TINTON FALLS, ,4.0, ,MONMOUTH,MONMOUTH,1,41,12623040.0,12623040.0,0,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,73020.0,34.0,312013025.0,40.287056,-74.152446, ,645061.0, ,1,38,1,2,3.12013025026e+15,TINTON FALLS BOROUGH,17892.0,TINTON FALLS POLICE,TINTON FALLS POLICE,False,TINTON FALLS PD,NJ01336,NJ01336,NJ0133600,,,0.0,2,1,1,2,0,37,37,607,17987,39,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,556 TINTON AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",13.0,5,29.0,17999.0,07724
408,MIDLAND PARK,MIDLAND PARK POLICE,NJ,280 GODWIN AVENUE, ,07432,0.0,Midland Park, ,5.0, ,BERGEN,BERGEN,1,13,12043150.0,12043150.0,2,5,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,46110.0,34.0,312002033.0,40.959648,-74.07486, ,644838.0, , , , , ,3.12002033026e+15,MIDLAND PARK BOROUGH,7128.0,MIDLAND PARK POLICE,MIDLAND PARK POLICE,False,MIDLAND PARK PD,NJ00235,NJ00235,NJ0023500,,,0.0,2,1,0,1,0,15,15,607,7318,16,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,280 GODWIN AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,7211.0,07432
409,CLOSTER,CLOSTER POLICE,NJ,295 CLOSTER DOCK ROAD, ,07624,0.0,Closter, ,5.0, ,BERGEN,BERGEN,5,22,12023250.0,12023250.0,6,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,13810.0,34.0,312002007.0,40.959648,-74.07486, ,644594.0, , , , , ,-1.0,CLOSTER BOROUGH,8373.0,CLOSTER POLICE,CLOSTER POLICE,False,CLOSTER PD,NJ00207,NJ00207,NJ0020700,,,0.0,2,0,0,0,0,18,18,607,8598,18,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,295 CLOSTER DOCK RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,8469.0,07624
410,COLLINGSWOOD,COLLINGSWOOD POLICE,NJ,735 NORTH ATLANTIC AVENUE, ,08108,0.0,Collingswood, ,1.0, ,CAMDEN,CAMDEN,5,42,12093230.0,12093230.0,16,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,14260.0,34.0,312004010.0,39.802352,-74.961251, ,644596.0, , , , , ,-1.0,COLLINGSWOOD BOROUGH,13926.0,COLLINGSWOOD POLICE,COLLINGSWOOD POLICE,False,COLLINGSWOOD PD,NJ00411,NJ00411,NJ0041100,,,0.0,2,2,2,4,2,22,24,654,13855,28,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,735 ATLANTIC AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,5,29.0,13983.0,08108
411,MONROE TOWNSHIP,MONROE TOWNSHIP POLICE,NJ,3 MUNICIPAL PLAZA, ,08831,0.0,Monroe Township, ,12.0, ,MIDDLESEX,MIDDLESEX,17,49,12993150.0,12993150.0,12,0,1.0,District of New Jersey,23.0,23.0,34.0,34023.0,34023,47280.0,34.0,313012004.0,40.439593,-74.407585, ,644849.0, , , , , ,-1.0,MONROE TOWNSHIP,39132.0,MONROE TOWNSHIP POLICE,MONROE TOWNSHIP POLICE,False,MONROE TWP PD,NJ01213,NJ01213,NJ0121300,,,0.0,2,15,3,18,4,52,56,607,42333,74,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,3 MUNICIPAL PLZ,888.0,888.0,-1.0,_Not a Census place,12.0,4,29.0,39539.0,08831
412,GLEN RIDGE,GLEN RIDGE POLICE,NJ,3 HERMAN STREET, ,07028,0.0,GLEN RIDGE, ,10.0, ,ESSEX,ESSEX,7,27,12943220.0,12943220.0,0,0,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,34013,26610.0,34.0,312007006.0,40.787216,-74.246136, ,644682.0, , , , , ,-1.0,GLEN RIDGE BOROUGH,7527.0,GLEN RIDGE POLICE,GLEN RIDGE POLICE,False,GLEN RIDGE PD,NJ00708,NJ00708,NJ0070800,,,0.0,2,4,2,6,3,20,23,605,7658,29,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,3 HERMAN ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",7.0,6,29.0,7576.0,07028
413,ATLANTIC CITY,ATLANTIC CITY POLICE,NJ,2711 ATLANTIC AVENUE, ,08401,0.0,Atlantic City, ,2.0, ,ATLANTIC,ATLANTIC,162,376,12563340.0,12563340.0,0,0,1.0,District of New Jersey,1.0,1.0,34.0,34001.0,34001,2080.0,34.0,312001002.0,39.469354,-74.633758, ,644492.0, ,183,310,0,0,3.12001002025e+15,ATLANTIC CITY CITY,39558.0,ATLANTIC CITY POLICE,ATLANTIC CITY POLICE,False,ATLANTIC CITY PD,NJ00102,NJ00102,NJ0010200,,,0.0,2,45,45,90,23,260,283,055,39544,373,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,2711 ATLANTIC AVE,888.0,888.0,3898.0,"Atlantic City, NJ Urbanized Area",1.0,4,29.0,39722.0,08401
